Lat	Long	CID-S	RSRP-S	CID-N1	CID-N2	CID-N3	CID-N4	CID-N5	CID-N6	RSRP-N1	RSRP-N2	RSRP-N3	RSRP-N4	RSRP-N5	RSRP-N6
33.5698089	130.3726602	297	-74.8125	299.0						-90.375					
33.569811	130.372663	297	-74.3125	299.0						-86.5625					
33.5698197	130.3726792	297	-72.6875	299.0						-91.375					
33.5698227	130.3726852	297	-72.0625	299.0						-92.25					
33.5698276	130.372695	297	-73.8125	299.0						-86.875					
33.5698378	130.3727089	297	-71.0625	299.0						-88.375					
33.5698398	130.3727119	297	-71.8125	299.0						-91.3125					
33.5698438	130.3727227	297	-72.6875	299.0						-89.5625					
33.5698463	130.3727293	297	-72.6875	299.0						-88.0625					
33.5698485	130.3727351	297	-73.1875	299.0						-89.25					
33.5698508	130.3727414	297	-73.3125	299.0						-87.5625					
33.5698524	130.3727478	297	-72.5625	299.0						-86.125					
33.5698578	130.3727693	297	-72.6875	299.0						-84.4375					
33.5698592	130.3727736	297	-73.6875	299.0						-88.25					
33.5698608	130.3727766	297	-74.75	299.0						-92.125					
33.5698624	130.3727799	297	-74.9375	299.0						-92.5625					
33.5698638	130.3727827	297	-73.5	299.0						-89.5					
33.5698698	130.3728017	297	-71.3125	299.0						-98.0					
33.56987	130.3728121	297	-77.25	299.0						-96.3125					
33.56987	130.372818	297	-73.75	299.0						-99.75					
33.56987	130.372818	297	-74.1875	299.0						-90.875					
33.56987	130.372818	297	-74.375	299.0						-90.9375					
33.56987	130.372818	297	-73.8125	299.0						-98.375					
33.56987	130.372818	297	-72.75	299.0						-101.8125					
		297	-74.0625	299.0						-85.9375					
33.569872	130.3731195	297	-83.0	299.0						-91.5625					
33.5698705	130.3731165	297	-81.25	299.0						-90.25					
33.569869	130.3731136	297	-80.875	299.0						-86.9375					
33.5698642	130.3730919	297	-79.875	299.0						-89.625					
33.5698614	130.3730699	297	-78.8125	299.0						-83.75					
33.5698586	130.3730436	297	-78.875	299.0						-84.25					
33.5698586	130.3730342	297	-76.75	299.0						-82.6875					
33.5698589	130.3730286	297	-75.25	299.0						-84.875					
33.5698595	130.3730237	297	-76.3125	299.0						-87.25					
33.5698601	130.373019	297	-77.3125	299.0						-91.6875					
33.5698624	130.3730009	297	-79.4375	299.0						-88.0625					
33.5698632	130.3729942	297	-77.375	299.0						-91.0625					
33.5698641	130.3729871	297	-77.25	299.0						-97.6875					
33.569867	130.3729637	297	-76.5625	299.0						-101.5					
33.5698677	130.3729583	297	-77.9375	299.0						-99.5625					
33.5698692	130.3729466	297	-78.4375	299.0						-96.0					
33.5698699	130.3729407	297	-78.5	299.0						-92.6875					
33.5698692	130.3729338	297	-78.4375	299.0						-90.375					
33.5698685	130.3729279	297	-76.75	299.0						-90.9375					
33.5698678	130.3729221	297	-76.1875	299.0						-92.8125					
33.5698662	130.3729009	297	-71.25	299.0						-90.9375					
33.5698662	130.3728948	297	-73.125	299.0						-92.625					
33.5698662	130.3728876	297	-74.25	299.0						-92.25					
33.5698662	130.3728817	297	-75.375	299.0						-93.8125					
33.5698653	130.372872	297	-75.0625	299.0						-94.5					
33.5698606	130.3728348	297	-75.9375	299.0						-97.25					
33.5698593	130.3728238	297	-76.1875	299.0						-97.0625					
33.5698551	130.3728042	297	-74.0625	299.0						-104.0					
33.5698537	130.3727985	297	-74.4375	299.0						-97.3125					
33.5698524	130.3727933	297	-75.25	299.0						-96.375					
33.5698502	130.3727815	297	-76.4375	299.0						-99.5					
33.5698494	130.3727752	297	-75.4375	299.0						-98.3125					
33.5698487	130.3727694	297	-76.0625	299.0						-96.125					
33.5698478	130.3727628	297	-76.5	299.0						-99.5					
33.5698411	130.372741	297	-74.75	299.0						-92.1875					
33.5698351	130.3727253	297	-74.5	299.0						-87.5625					
33.5698336	130.3727223	297	-73.375	299.0						-92.8125					
33.5698321	130.3727193	297	-72.6875	299.0						-95.75					
33.5698305	130.3727161	297	-72.5625	299.0						-93.625					
33.5698291	130.3727133	297	-73.5625	299.0						-97.25					
33.569825	130.3727072	297	-75.25	299.0						-90.1875					
33.5698228	130.3727043	297	-76.6875	299.0						-92.1875					
33.5698202	130.3727008	297	-77.1875	299.0						-93.5					
33.5698182	130.372698	297	-75.6875	299.0						-91.5					
33.5698162	130.3726959	297	-76.8125	299.0						-94.25					
33.5698131	130.3726959	297	-77.25	299.0						-97.0625					
33.5698115	130.3726959	297	-75.4375	299.0						-93.4375					
33.5698102	130.3726959	297	-74.875	299.0						-91.5					
33.5698032	130.3726959	297	-75.9375	299.0						-95.75					
33.569802	130.3726959	297	-75.875	299.0						-94.6875					
33.5698001	130.3726959	297	-77.8125	299.0						-97.25					
33.5697993	130.3726959	297	-78.0625	299.0						-95.0					
33.5697986	130.3726959	297	-78.5625	299.0						-93.6875					
33.5697979	130.3726959	297	-79.25	299.0						-95.3125					
33.5697975	130.3726837	297	-81.125	299.0						-91.4375					
33.5697975	130.3726864	297	-82.3125	299.0						-93.5625					
33.5697975	130.3726897	297	-82.1875	299.0						-94.25					
33.5697975	130.3726924	297	-81.5	299.0						-94.3125					
33.5697975	130.3726954	297	-81.0625	299.0						-93.75					
33.5697975	130.3726959	297	-81.1875	299.0						-93.6875					
33.5697975	130.3726959	297	-81.75	299.0						-95.125					
33.5697975	130.3726935	297	-82.375	299.0						-94.75					
33.5697975	130.3726907	297	-82.4375	299.0						-94.5					
33.5697975	130.372688	297	-82.25	299.0						-93.75					
33.5697975	130.3726852	297	-82.25	299.0						-94.3125					
33.5697975	130.3726817	297	-80.875	299.0						-94.75					
33.5697975	130.3726862	297	-80.625	299.0						-94.5625					
33.5697975	130.372695	297	-81.375	299.0						-94.0625					
33.5697975	130.3726922	297	-81.5	299.0						-93.1875					
33.5697975	130.3726892	297	-81.5625	299.0						-94.5					
33.5697975	130.3726833	297	-81.875	299.0						-94.8125					
33.5697975	130.372681	297	-81.75	299.0						-94.625					
33.5697975	130.3726842	297	-81.4375	299.0						-93.625					
33.5697975	130.3726875	297	-81.0625	299.0						-92.5625					
33.5697975	130.3726935	297	-81.25	299.0						-92.75					
33.5697975	130.3726883	297	-81.5	299.0						-93.125					
33.5697975	130.3726849	297	-81.4375	299.0						-92.9375					
33.5697975	130.3726824	297	-81.3125	299.0						-92.375					
33.5697975	130.372682	297	-81.125	299.0						-92.75					
33.5697975	130.3726856	297	-81.1875	299.0						-93.0					
33.5697975	130.3726959	297	-81.8125	299.0						-93.9375					
33.5697975	130.3726959	297	-81.9375	299.0						-95.375					
33.5697975	130.3726959	297	-81.8125	299.0						-95.8125					
33.5697975	130.3726959	297	-81.9375	299.0						-96.3125					
33.5697975	130.3726959	297	-82.25	299.0						-95.875					
33.5697975	130.3726959	297	-81.375	299.0						-95.375					
33.5697975	130.3726959	297	-81.25	299.0						-94.4375					
33.5697975	130.3726959	297	-80.9375	299.0						-94.0					
33.5697975	130.3726959	297	-80.8125	299.0						-93.0					
33.5697975	130.3726959	297	-80.9375	299.0						-92.5					
33.5697975	130.3726959	297	-80.9375	299.0						-93.875					
33.5697975	130.3726959	297	-81.1875	299.0						-95.0					
33.5697975	130.3726959	297	-81.0625	299.0						-93.6875					
33.5697975	130.3726959	297	-81.0625	299.0						-94.1875					
33.5697975	130.3726959	297	-81.625	299.0						-95.1875					
33.5697975	130.3726959	297	-81.6875	299.0						-95.625					
33.5697975	130.3726959	297	-81.875	299.0						-94.8125					
33.5697975	130.3726959	297	-81.625	299.0						-95.1875					
33.5697975	130.3726959	297	-81.375	299.0						-94.0625					
33.5697975	130.3726959	297	-80.8125	299.0						-94.1875					
33.569795	130.3726959	297	-79.0	299.0						-92.1875					
33.5697944	130.3726959	297	-78.625	299.0	298.0					-94.4375	-99.4375				
33.5697936	130.3726959	297	-77.3125	299.0	298.0					-93.4375	-98.875				
33.5697928	130.3726959	297	-76.3125	299.0	298.0					-95.375	-99.1875				
33.5697918	130.3726959	297	-75.75	299.0	298.0					-92.3125	-95.5625				
33.5697902	130.3726959	297	-74.75	299.0	298.0					-89.9375	-92.75				
33.5697899	130.3726959	297	-75.9375	299.0	298.0					-87.5	-90.625				
33.5697899	130.3726959	297	-75.125	299.0	298.0					-93.125	-96.125				
33.5697899	130.3726959	297	-74.875	299.0						-96.3125					
33.5697899	130.3726959	297	-74.8125	299.0						-95.125					
33.5697899	130.3726959	297	-74.75	299.0						-88.625					
33.5697899	130.3726959	297	-74.6875	299.0						-93.875					
33.5697899	130.3726959	297	-74.9375	299.0						-86.1875					
33.5697899	130.3726959	297	-74.8125	299.0						-93.0					
33.5697899	130.3726959	297	-75.125	299.0						-94.5625					
33.5697899	130.3726959	297	-75.3125	299.0						-94.375					
33.5697899	130.3726959	297	-75.3125	299.0						-94.6875					
33.5697899	130.3726959	297	-75.3125	299.0						-95.25					
33.5697899	130.3726959	297	-75.125	299.0						-94.25					
33.5697899	130.3726959	297	-75.4375	299.0						-96.75					
33.5697899	130.3726959	297	-74.6875	299.0						-92.125					
33.5697899	130.3726959	297	-74.5625	299.0						-91.3125					
33.5697899	130.3726959	297	-74.25	299.0						-94.3125					
33.5697899	130.3726959	297	-73.9375	299.0						-96.375					
33.5697892	130.3726959	297	-74.1875	299.0						-88.375					
33.5697858	130.3726946	297	-76.125	299.0						-94.4375					
33.5697852	130.3726925	297	-76.5625	299.0						-97.6875					
33.5697844	130.3726894	297	-76.5	299.0						-96.625					
33.5697836	130.3726862	297	-76.1875	299.0						-97.625					
33.5697829	130.3726832	297	-76.75	299.0						-97.8125					
33.5697768	130.3726807	297	-75.8125	299.0						-97.25					
33.5697768	130.3726807	297	-75.8125	299.0						-96.75					
33.5697685	130.3726784	297	-75.6875	299.0						-95.875					
33.5697661	130.3726759	297	-76.6875	299.0						-93.875					
33.5697631	130.3726729	297	-79.0	299.0						-92.9375					
33.5697571	130.3726669	297	-78.6875	299.0						-94.0625					
33.5697541	130.372664	297	-77.5	299.0						-94.1875					
33.569751	130.3726609	297	-75.9375	299.0						-95.0625					
33.5697466	130.3726565	297	-75.3125	299.0						-92.5					
33.5697466	130.3726565	297	-75.1875	299.0						-92.5625					
33.5697376	130.3726394	297	-76.5	299.0						-90.625					
33.5697366	130.3726352	297	-75.9375	299.0	298.0					-94.6875	-96.0				
33.5697348	130.3726282	297	-75.1875	299.0	298.0					-93.3125	-94.9375				
33.5697334	130.3726228	297	-76.625	299.0	298.0					-89.625	-93.375				
33.5697327	130.3726169	297	-76.9375	299.0	298.0					-89.1875	-94.25				
33.5697359	130.3725699	297	-76.25	298.0	299.0					-86.75	-87.6875				
33.5697373	130.3725615	297	-78.0	298.0	299.0					-93.375	-93.75				
33.569739	130.372551	297	-78.875	299.0	298.0					-91.625	-93.875				
33.5697406	130.3725409	297	-79.5625	299.0	298.0					-94.125	-96.6875				
33.5697422	130.3725283	297	-80.0625	299.0	298.0					-93.5625	-95.3125				
33.5697471	130.3724889	297	-77.9375	299.0	298.0					-90.4375	-95.5625				
33.5697548	130.3724549	297	-77.625	299.0	298.0					-89.25	-91.8125				
33.5697564	130.3724483	297	-79.375	299.0	298.0					-88.5	-94.5625				
33.5697588	130.3724386	297	-78.3125	299.0	298.0					-93.3125	-96.4375				
33.5697605	130.3724297	297	-79.0625	299.0	298.0					-90.4375	-92.1875				
33.5697635	130.3724119	297	-77.875	299.0	298.0					-93.75	-96.75				
33.569765	130.3724028	297	-80.0625	299.0	298.0					-94.625	-98.25				
33.5697685	130.3723829	297	-79.125	299.0	298.0					-94.625	-99.75				
33.5697748	130.3723492	297	-81.25	299.0	298.0					-97.0625	-103.125				
33.5697763	130.372341	297	-81.75	299.0	298.0					-97.6875	-98.9375				
33.5697831	130.3723048	297	-83.0625	299.0	298.0					-97.625	-99.8125				
33.5697855	130.3722922	297	-81.9375	299.0	298.0					-95.875	-101.25				
33.5697877	130.3722803	297	-81.5625	299.0	298.0					-94.3125	-100.1875				
33.5697904	130.3722658	297	-82.8125	299.0	298.0					-92.1875	-99.375				
33.5697932	130.3722509	297	-82.4375	299.0						-96.0					
33.5697978	130.3722268	297	-83.375	299.0	298.0					-89.3125	-94.4375				
33.5698	130.3722149	297	-81.125	299.0	298.0					-93.5625	-96.0				
33.5698025	130.372203	297	-80.3125	299.0	298.0					-95.875	-96.6875				
33.5698057	130.3721903	297	-81.5625	298.0	299.0					-97.4375	-98.5				
33.5698084	130.3721792	297	-83.625	299.0	298.0					-94.875	-98.75				
33.569816	130.3721489	297	-84.8125	299.0	298.0					-93.375	-101.5625				
33.569816	130.3721489	297	-84.75	299.0	298.0					-94.3125	-101.8125				
33.5698248	130.3721028	297	-82.125	299.0	298.0					-90.9375	-96.625				
33.569827	130.3720909	297	-83.1875	299.0	298.0					-90.0625	-98.5				
33.5698298	130.3720768	297	-83.8125	299.0	298.0					-89.875	-97.3125				
33.5698386	130.3720325	297	-80.875	299.0						-92.5625					
33.5698416	130.3720176	297	-81.1875	299.0						-95.875					
33.5698452	130.3720015	297	-82.125	299.0						-99.375					
33.5698587	130.3719478	297	-82.625	299.0						-95.125					
33.5698613	130.371937	297	-82.9375	299.0						-96.0					
33.569867	130.3719144	297	-82.75	299.0						-93.0625					
33.56987	130.3719025	297	-83.5	299.0						-93.5					
33.5698732	130.3718898	297	-83.375	299.0						-89.6875					
33.569875	130.3718799	297	-83.125	299.0						-92.625					
33.5698773	130.3718663	297	-83.625	299.0						-100.25					
33.5698826	130.3718385	297	-87.25	299.0						-93.5					
33.5698846	130.3718329	297	-86.4375	299.0						-96.9375					
33.5698871	130.3718263	297	-85.4375	299.0						-92.6875					
33.5698894	130.3718201	297	-85.0	299.0						-99.75					
33.569892	130.3718132	297	-83.9375	299.0	298.0					-99.875	-100.3125				
33.5698953	130.3718013	297	-85.0625	299.0	298.0					-100.5625	-103.0				
33.5698958	130.3717957	297	-84.3125	299.0	298.0					-94.5625	-99.6875				
33.5698953	130.3717957	297	-84.6875	299.0	298.0					-93.75	-99.6875				
33.5698946	130.3717957	297	-84.6875	299.0	298.0					-93.8125	-101.5				
33.569894	130.3717957	297	-84.75	298.0						-97.6875					
33.5698929	130.3717957	297	-83.25	299.0	298.0					-92.4375	-99.0625				
33.5698929	130.3717957	297	-82.25	299.0	298.0					-92.75	-99.6875				
33.5698929	130.3717957	297	-81.9375	299.0						-93.0625					
33.5698929	130.3717957	297	-82.9375	299.0						-93.25					
33.5698929	130.3717957	297	-82.875	299.0						-92.6875					
33.5698929	130.3717957	297	-82.5	299.0						-93.375					
33.5698929	130.3717957	297	-82.375	299.0						-93.875					
33.5698929	130.3717957	297	-82.625	299.0						-94.6875					
33.5698929	130.3717957	297	-82.875	299.0						-94.875					
33.5698929	130.3717957	297	-82.625	299.0						-93.5625					
33.5698929	130.3717957	297	-82.75	299.0						-94.4375					
33.5698929	130.3717957	297	-82.8125	299.0						-94.5					
33.5698929	130.3717957	297	-82.8125	299.0						-94.25					
33.5698929	130.3717957	297	-82.75	299.0						-93.75					
33.5698929	130.3717957	297	-82.8125	299.0						-93.9375					
33.5698929	130.3717957	297	-82.9375	299.0						-94.5					
33.5698929	130.3717957	297	-82.75	299.0						-93.6875					
33.5698929	130.3717957	297	-83.0	299.0						-93.5625					
33.5698929	130.3717957	297	-83.0	299.0						-93.8125					
33.5698929	130.3717957	297	-83.125	299.0						-93.0625					
33.5698929	130.3717957	297	-82.9375	299.0						-93.0625					
33.5698929	130.3717957	297	-83.0	299.0						-93.0625					
33.5698929	130.3717957	297	-83.0	299.0						-93.0625					
33.5698929	130.3717957	297	-83.0	299.0						-93.0625					
33.5698929	130.3717957	297	-83.0625	299.0						-93.0625					
33.5698929	130.3717957	297	-83.375	299.0						-93.0625					
33.5698929	130.3717957	297	-83.375	299.0						-93.0625					
33.5698929	130.3717957	297	-83.375	299.0						-93.0625					
33.5698929	130.3717957	297	-83.375	299.0						-93.0625					
33.5698929	130.3717957	297	-83.375	299.0						-93.0625					
33.5698929	130.3717957	297	-83.25	299.0	298.0					-95.125	-96.6875				
33.5698929	130.3717957	297	-83.0	299.0	298.0					-95.125	-98.875				
33.5698929	130.3717957	297	-82.5625	299.0	298.0					-94.125	-96.625				
33.5698929	130.3717957	297	-82.5	299.0	298.0					-93.6875	-99.3125				
33.5698929	130.3717957	297	-82.375	299.0	298.0					-94.25	-95.6875				
33.5698929	130.3717957	297	-86.125	299.0	298.0					-97.6875	-100.25				
33.5698929	130.3717957	297	-86.1875	299.0	298.0					-96.6875	-102.3125				
33.5698929	130.3717957	297	-86.5	299.0	298.0					-98.3125	-102.375				
33.5698929	130.3717957	297	-86.6875	299.0	298.0					-96.875	-102.9375				
33.5698929	130.3717957	297	-86.375	299.0	298.0					-96.5625	-101.1875				
33.5698929	130.3717957	297	-86.125	299.0	298.0					-95.125	-105.375				
33.5698929	130.3717957	297	-86.0625	299.0	298.0					-95.0625	-102.4375				
33.5698929	130.3717957	297	-86.3125	299.0	298.0					-95.4375	-103.5				
33.5698929	130.3717957	297	-84.25	299.0	298.0					-94.0625	-100.0625				
33.5698929	130.3717957	297	-84.5625	299.0	298.0					-93.5625	-96.9375				
33.5698929	130.3717957	297	-85.5	299.0	298.0					-94.375	-100.8125				
33.5698929	130.3717957	297	-86.1875	299.0	298.0					-93.9375	-98.875				
33.5698929	130.3717957	297	-86.6875	299.0	298.0					-93.625	-100.3125				
33.5698929	130.3717957	297	-86.4375	299.0	298.0					-94.1875	-101.125				
33.5698929	130.3717957	297	-86.4375	299.0	298.0					-94.0625	-102.5				
33.5698929	130.3717957	297	-84.8125	299.0	298.0					-95.0625	-103.75				
33.5698929	130.3717957	297	-84.3125	299.0	298.0					-94.1875	-101.0				
33.5698929	130.3717957	297	-83.8125	299.0	298.0					-93.9375	-101.5				
33.5698929	130.3717957	297	-84.125	299.0	298.0					-94.0625	-102.0				
33.5698929	130.3717957	297	-84.9375	299.0	298.0					-94.0	-102.3125				
33.5698929	130.3717957	297	-84.875	299.0	298.0					-94.4375	-96.4375				
33.5698929	130.3717957	297	-84.8125	299.0	298.0					-94.1875	-99.75				
33.5698929	130.3717957	297	-85.0	299.0	298.0					-94.625	-100.1875				
33.5698929	130.3717957	297	-84.9375	299.0	298.0					-94.8125	-100.5625				
33.5698929	130.3717957	297	-85.25	299.0	298.0					-94.625	-99.8125				
33.5698929	130.3717957	297	-84.375	299.0	298.0					-94.375	-99.75				
33.5698929	130.3717957	297	-83.875	299.0	298.0					-95.25	-100.3125				
33.5698929	130.3717957	297	-83.9375	299.0	298.0					-94.0	-96.5625				
33.5698929	130.3717957	297	-83.375	299.0	298.0					-91.5625	-93.625				
33.5698929	130.3717957	297	-84.125	299.0	298.0					-96.3125	-98.5625				
33.5698929	130.3717957	297	-84.6875	299.0	298.0					-94.1875	-100.0625				
33.5698929	130.3717957	297	-84.75	299.0	298.0					-94.75	-100.625				
33.5698929	130.3717957	297	-85.125	299.0	298.0					-94.875	-100.25				
33.5698929	130.3717957	297	-84.625	299.0	298.0					-94.6875	-98.8125				
33.5698929	130.3717957	297	-83.875	299.0	298.0					-95.625	-99.625				
33.5698929	130.3717957	297	-82.625	299.0	298.0					-93.4375	-93.875				
33.5698929	130.3717957	297	-83.125	299.0	298.0					-94.0625	-99.75				
33.5698929	130.3717957	297	-83.3125	299.0	298.0					-94.25	-101.3125				
33.5698929	130.3717957	297	-83.0625	299.0	298.0					-93.9375	-102.25				
33.5698929	130.3717957	297	-84.1875	299.0	298.0					-93.25	-102.8125				
33.5698929	130.3717957	297	-83.5625	299.0	298.0					-93.5625	-104.5				
33.5698929	130.3717957	297	-84.625	299.0						-93.6875					
33.5698929	130.3717957	297	-84.875	299.0						-93.3125					
33.5698929	130.3717957	297	-85.0	299.0						-93.9375					
33.5698929	130.3717957	297	-84.9375	299.0						-94.25					
33.5698929	130.3717957	297	-84.625	299.0						-94.625					
33.5698929	130.3717957	297	-84.4375	299.0						-94.25					
33.5698929	130.3717957	297	-84.3125	299.0						-93.1875					
33.5698929	130.3717957	297	-84.25	299.0						-93.125					
33.5698929	130.3717957	297	-84.9375	299.0						-92.75					
33.5698929	130.3717957	297	-84.875	299.0						-92.3125					
33.5698929	130.3717957	297	-84.6875	299.0						-92.3125					
33.5698929	130.3717957	297	-85.0	299.0						-93.125					
33.5698929	130.3717957	297	-85.125	299.0						-93.375					
33.5698929	130.3717957	297	-84.1875	299.0						-95.75					
33.5698929	130.3717957	297	-83.875	299.0						-96.0					
33.5698929	130.3717957	297	-83.4375	299.0						-95.4375					
33.5698929	130.3717957	297	-82.0625	299.0						-98.75					
33.5698929	130.3717957	297	-83.6875	299.0						-96.8125					
33.5698929	130.3717932	297	-84.5	299.0						-97.25					
33.5698929	130.3717871	297	-83.3125	299.0						-97.8125					
33.5698929	130.3717836	297	-82.9375	299.0						-97.75					
33.5698949	130.3717722	297	-82.75	299.0						-96.1875					
33.5698956	130.3717697	297	-84.0	299.0						-96.625					
33.5698962	130.3717671	297	-84.5	299.0						-94.1875					
33.5698977	130.371761	297	-84.0625	299.0						-95.6875					
33.5698985	130.371758	297	-83.5625	299.0						-96.4375					
33.5698992	130.3717551	297	-83.875	299.0	298.0					-95.4375	-102.25				
33.5699	130.3717521	297	-83.1875	299.0	298.0					-94.1875	-97.9375				
33.569901	130.3717471	297	-84.5	299.0	298.0					-93.0	-101.875				
33.5699047	130.3717246	297	-87.6875	299.0	298.0					-94.0625	-99.8125				
33.5699062	130.3717157	297	-87.6875	299.0	298.0					-98.125	-100.375				
33.5699076	130.3717075	297	-86.9375	298.0	299.0					-101.375	-102.6875				
33.5699091	130.3717002	297	-86.6875	299.0	298.0					-97.125	-101.25				
33.5699107	130.371694	297	-87.1875	299.0	298.0					-95.5	-100.5				
33.569923	130.3716448	297	-86.5625	299.0	298.0					-95.4375	-98.375				
33.5699247	130.371638	297	-88.1875	299.0	298.0					-95.8125	-106.0				
33.5699266	130.3716303	297	-88.125	299.0	298.0					-99.5625	-106.0625				
33.5699293	130.3716166	297	-84.875	299.0	298.0					-98.125	-103.0				
33.5699313	130.3716058	297	-85.3125	299.0	298.0					-97.625	-99.0				
33.5699384	130.3715682	297	-83.5	299.0						-98.6875					
33.5699541	130.3715296	297	-88.6875	299.0						-99.0625					
33.5699575	130.3715215	297	-87.25	299.0						-98.1875					
33.5699603	130.3715106	297	-86.375	299.0						-98.0					
33.5699635	130.3714979	297	-83.0625	299.0						-95.0625					
33.5699694	130.3714744	297	-80.8125	299.0						-91.5					
33.569973	130.3714598	297	-81.4375	299.0						-98.0625					
33.5699862	130.371407	297	-88.8125	299.0						-99.9375					
33.5699887	130.3713971	297	-89.875	299.0						-96.375					
33.5699917	130.371385	297	-90.0	299.0						-100.8125					
33.5699979	130.3713604	297	-86.625	299.0						-100.5625					
33.5700013	130.3713469	297	-85.8125	299.0						-101.6875					
33.5700039	130.3713367	297	-84.625	299.0						-98.125					
33.5700075	130.371326	297	-85.4375	299.0						-98.4375					
33.5700131	130.371309	297	-86.0	299.0						-97.9375					
33.5700184	130.3712932	297	-89.6875	299.0						-101.1875					
33.5700216	130.3712806	297	-88.875	299.0						-97.1875					
33.5700247	130.3712684	297	-88.8125	299.0						-95.9375					
33.5700281	130.3712549	297	-89.25	299.0						-94.5					
33.5700315	130.3712413	297	-87.5	299.0						-93.5					
33.5700409	130.3712034	297	-86.0	299.0						-96.3125					
33.5700533	130.3711539	297	-90.375	299.0						-95.4375					
33.5700563	130.3711418	297	-89.875	299.0						-94.4375					
33.5700594	130.3711297	297	-87.8125	299.0						-97.5625					
33.5700621	130.3711188	297	-87.1875	299.0						-96.8125					
33.5700683	130.371094	297	-87.4375	299.0						-102.375					
33.5700711	130.3710827	297	-85.75	299.0						-100.4375					
33.5700862	130.3710276	297	-83.5625	299.0						-95.75					
33.5700893	130.3710177	297	-83.6875	299.0						-93.75					
33.5700933	130.3710048	297	-84.8125	299.0						-94.625					
33.5701004	130.3709809	297	-84.8125	299.0						-94.0					
33.5701032	130.3709695	297	-84.6875	299.0						-92.375					
33.5701069	130.3709547	297	-84.9375	299.0						-94.375					
33.5701202	130.3709019	297	-87.0625	299.0						-98.75					
33.5701226	130.3708922	297	-86.8125	299.0						-99.625					
33.5701316	130.3708536	297	-85.1875	299.0						-101.5625					
33.5701348	130.3708377	297	-85.4375	299.0						-97.875					
33.5701378	130.3708229	297	-86.625	299.0						-101.375					
33.5701411	130.3708062	297	-83.75	299.0						-98.625					
33.5701547	130.3707564	297	-81.625	299.0						-89.875					
33.5701612	130.3707356	297	-82.0625	299.0						-89.1875					
33.5701648	130.3707241	297	-83.375	299.0						-89.3125					
33.5701689	130.3707111	297	-84.0	299.0						-91.25					
33.5701724	130.3706998	297	-85.125	299.0						-91.0625					
33.5701769	130.3706853	297	-85.75	299.0						-93.8125					
33.570191	130.3706337	297	-87.875	299.0						-94.1875					
33.5701936	130.3706234	297	-89.0625	299.0						-95.4375					
33.5701966	130.3706111	297	-88.9375	299.0						-95.875					
33.5702007	130.3705972	297	-89.5	299.0	152.0					-99.25	-101.125				
33.5702038	130.3705871	297	-90.6875	299.0	152.0	151.0				-96.6875	-101.0625	-104.9375			
33.5702185	130.3705374	297	-91.1875	152.0	299.0	151.0				-103.1875	-103.4375	-108.875			
33.5702291	130.3704844	297	-90.875	299.0	152.0	151.0				-101.4375	-102.75	-103.375			
33.5702314	130.370473	297	-89.1875	299.0	152.0	151.0				-99.8125	-102.25	-103.1875			
33.5702348	130.3704603	297	-88.9375	299.0	152.0	151.0				-99.75	-107.1875	-108.75			
33.5702385	130.3704487	297	-88.0625	299.0	151.0	152.0				-94.5	-102.9375	-103.0			
33.5702509	130.370409	297	-89.5	299.0	152.0					-95.125	-103.125				
33.570269	130.3703368	297	-88.8125	299.0	152.0					-97.0625	-99.8125				
33.5702721	130.3703245	297	-89.125	299.0						-103.6875					
33.5702761	130.3703084	297	-89.6875	299.0						-103.8125					
33.5702798	130.3702937	297	-89.625	298.0	299.0					-98.5	-99.6875				
33.5702912	130.3702493	297	-87.0625	299.0	298.0					-100.3125	-110.125				
33.570296	130.370234	297	-87.0	299.0	298.0					-100.625	-111.125				
33.5703089	130.3701926	297	-89.125	299.0	298.0					-102.6875	-103.0625				
33.5703124	130.3701785	297	-88.5625	299.0	298.0					-98.0625	-100.125				
33.5703161	130.3701637	297	-88.5625	299.0	298.0					-99.6875	-102.625				
33.5703237	130.3701333	297	-88.75	299.0						-99.1875					
33.5703276	130.3701179	297	-88.4375	299.0						-98.8125					
33.5703321	130.3701057	297	-89.6875	299.0						-96.1875					
33.5703373	130.3700916	297	-89.4375	299.0						-95.9375					
33.5703537	130.3700409	297	-92.5625	299.0						-94.625					
33.5703625	130.3699969	297	-92.9375	299.0	152.0	151.0				-102.25	-104.625	-111.6875			
33.5703657	130.3699809	297	-93.0	299.0	152.0	151.0				-100.1875	-101.8125	-106.1875			
33.5703694	130.3699688	297	-92.75	299.0	152.0	151.0				-101.0	-105.25	-109.1875			
33.5703732	130.3699564	297	-92.75	299.0	152.0	151.0				-101.375	-105.6875	-110.75			
33.5703797	130.3699357	297	-92.5625	299.0	152.0	151.0				-102.3125	-104.875	-109.25			
33.5703907	130.3699005	297	-94.4375	299.0	152.0	151.0				-99.5625	-105.3125	-113.8125			
33.5703943	130.369889	297	-93.1875	299.0	152.0	151.0				-104.125	-105.6875	-111.5625			
33.5703984	130.3698757	297	-92.875	299.0	152.0	298.0	151.0			-104.3125	-104.875	-105.5625	-105.8125		
33.5704017	130.3698652	297	-91.75	299.0	298.0	152.0	151.0			-105.0	-108.3125	-108.9375	-109.875		
33.5704057	130.3698526	297	-90.875	299.0	152.0	298.0	151.0			-102.6875	-107.9375	-111.5	-111.625		
33.5704179	130.3698135	297	-92.4375	299.0	152.0	298.0				-104.0625	-105.75	-116.0625			
